Nom,Adresse,Téléphone,Code Postal,lat,lon
Groupe esprimmo	369 rue des pyrenees  75020 paris	01 40 33 03 03	75020	48.873102	2.390203
Groupe foncier de l ile de france	30 avenue de messine  75008 paris 8ème	01 53 77 28 38	75008	48.877175	2.311628
Groupe franklin transaction	60 rue greneta  75002 paris	01 42 33 61 73	75002	48.865584	2.347626
Groupe immobilier europe	51 rue de rome  75008 paris	01 45 22 00 90	75008	48.878887	2.322032
Groupe invest	98 rue claude decaen  75012 paris	01 43 45 51 55	75012	48.838834	2.396221
Groupe k	1 rue charles lamoureux 75116 paris	06 07 17 43 31	75116	48.868462	2.278516
Groupe mobilis	14b rue marbeuf 75008 paris	01 45 55 05 05	75008	48.868051	2.303052
Groupe mobilis agence du champ de mars	133 rue saint dominique  75007 paris	01 47 05 50 00	75007	48.858285	2.302065
Groupe owner	8 rue euler 75008 paris	01 53 30 29 90	75008	48.871031	2.298952
Groupe trade	9 boulevard voltaire  75011 paris	01 48 07 57 65	75011	48.866152	2.366403
Groupe trade immobilier	9 boulevard voltaire  75011 paris 11ème	01 48 07 57 64	75011	48.866152	2.366403
Groupe v m h	97b rue jouffroy d'abbans  75017 paris	01 42 67 79 79	75017	48.882111	2.301898
Groupement haussmann de gestion immobilière	140, boulevard haussmann  75008 paris	01 53 77 11 19	75008	48.875351	2.313357
Grpe esprimmo-l'esprit immobilier	25 av de laumiere  75019 paris	01 42 03 12 12	75019	48.883594	2.380588
Gsd immobilier	37 rue de liege  75008 paris 8ème	06 17 45 52 18	75008	48.879309	2.325415
Gt immobilier	2 place armand carrel  75019 paris 19ème	01 42 38 97 96	75019	48.882681	2.382818
Gtf	58 rue de chateaudun 75009 paris	01 48 00 88 48	75009	48.876419	2.332939
Gtf - etude warbel	38 rue des entrepreneurs  75015 paris 15ème	01 45 79 32 30	75015	48.846398	2.285908
Gtf agence des princes	41 route de la reine  92100 boulogne	01 46 04 60 60	92100	48.839009	2.246176
Gtf immobilier d'entreprise	50 rue de chateaudun  75009 paris	01 48 00 88 88	75009	48.87636	2.333876
Guy hoquet	31 boulevard de magenta  75010 paris 10ème	01 44 52 18 18	75010	48.871609	2.360011
Guy hoquet	41 rue gabriel péri  92300 levallois perret	01 41 05 00 40	92300	48.892456	2.287282
Guy hoquet	95 avenue pierre grenier  92100 boulogne billancourt	01 46 21 56 71	92100	48.834295	2.254455
Guy hoquet b-c-i	13 rue jean jaures  94240 l'hay les roses	01 49 08 09 10	94240	48.778309	2.334799
Guy hoquet buttes chaumont	123 rue de meaux  75019 paris 19ème	01 73 73 00 50	75019	48.884726	2.379115
Guy hoquet convention	234 rue de la convention  75015 paris 15ème	01 45 32 40 40	75015	48.836003	2.30018
Guy hoquet immobilier	88 av du gal michel bizot  75012 paris	01 40 01 00 03	75012	48.837309	2.403839
Guy hoquet immobilier	23 rue condorcet 75009 paris	01 44 63 52 52	75009	48.879748	2.34544
Guy hoquet immobilier	73 rue oberkampf  75011 paris	01 40 21 15 15	75011	48.864966	2.373872
Guy hoquet immobilier	243b rue de vaugirard  75015 paris	01 53 58 58 88	75015	48.840672	2.305351
Guy hoquet immobilier	47, rue custine 75018 paris	01 53 09 92 00	75018	48.889367	2.344149
Guy hoquet immobilier	36 boulevard richard wallace  92800 puteaux	01 41 38 33 83	92800	48.879984	2.239782
Guy hoquet l'immobilier	30 rue estienne d'orves  92270 bois colombes	01 47 84 04 04	92270	48.915665	2.27164
Guy hoquet l'immobilier	5 rue d'hauteville  75010 paris	01 45 23 10 10	75010	48.871421	2.349783
Guy hoquet l'immobilier	67 rue caulaincourt  75018 paris	01 53 09 26 27	75018	48.889628	2.336179
Guy hoquet l'immobilier	36 rue gallieni  92600 asnieres sur seine	01 47 90 75 75	92600	48.908799	2.28698
Guy hoquet lagny	3 pl de l hotel de ville  77400 lagny sur marne	01 60 31 77 88	77400	48.877123	2.705585
Guy hoquet nation	246b rue du faubourg saint antoine  75012 paris 12eme	01 75 43 74 60	75012	48.849103	2.390249
Guy hoquet patrimoine	8 cite condorcet  75009 paris 9ème	01 42 81 42 62	75009	48.879575	2.344488
Guy hoquet saint ouen	7 rue charles schmidt  93400 saint ouen	01 49 48 48 48	93400	48.905696	2.332572
Guy hoquet sarl garnier	273 rue des pyrenees  75020 paris	01 40 33 30 00	75020	48.867958	2.395935
Habitat ideal	93 avenue d'italie  75013 paris	01 45 85 17 50	75013	48.82355	2.358363
Habitat projet	128 avenue mozart  75016 paris	01 45 27 35 17	75016	48.849387	2.266332
Hampton immobilier	33 rue de meaux  75019 paris 19ème	01 40 03 64 67	75019	48.880058	2.372189
Hanser immobilier	94 avenue denfert rochereau  75014 paris	01 43 35 32 08	75014	48.835815	2.333565
Haussmania	88 avenue de wagram  75017 paris 17ème	01 40 08 08 08	75017	48.882721	2.30177
Haussmann immobilier conseil	156 boulevard haussmann  75008 paris	01 42 25 98 98	75008	48.875263	2.31107
Hauteville conseil immobilier	21 rue d hauteville  75010 paris	01 44 83 95 97	75010	48.872805	2.350167
Hazan immobilier	145 r st dominique  75007 paris 7ème	01 53 59 59 53	75007	48.857866	2.300903
Hbeb immobilier	1 rue aumont thieville 75017 paris 17eme	07 60 50 77 03	75017	48.883557	2.289106
Hd immobilier	112 rue des pyrenées  75020 paris	01 43 71 10 00	75020	48.856712	2.40477
Hegma conseils	231 rue st honore  75001 paris 1er	06 98 14 24 28	75001	48.866223	2.329201
Henri beauclerc sarl	3 cite rougemont  75009 paris	01 48 24 85 72	75009	48.872038	2.34539
Henri james immobilier	47 rue pierre charron  75008 paris 8ème	01 45 61 52 40	75008	48.86898	2.302034
Hf2g immobilier	12 rue blanche  75009 paris	01 40 82 90 45	75009	48.87759	2.3321
Hilde immobilier	66 bld saint germain  75005 paris	01 40 51 78 00	75005	48.850427	2.34771
Histoire et patrimoine gestion	30 crs de l'ile seguin  92100 boulogne billancourt	01 46 09 30 70	92100	48.827577	2.234171
Hiving immo	113 rue de la paix  94170 le perreux sur marne	01 43 24 89 36	94170	48.846555	2.496133
Hm immobilier	6 rue jean renoir  94410 saint-maurice	01 42 83 76 34	94410	48.81427	2.459495
Holding financiere	72 rue claude bernard 75005 paris 5eme	01 55 43 39 01	75005	48.840458	2.345857
Home and co	128 rue la boetie  75008 paris 8ème	01 47 93 14 20	75008	48.870955	2.305981
Home management	11 rue royale  75008 paris 8ème	01 43 12 98 00	75008	48.867825	2.322636
Home passion concept	202 rue paul vaillant couturier  92000 nanterre	330141180000	92000	48.87978	2.207165
Home real estate	16 bd saint germain 75005 paris 5ème	06 10 21 36 81	75005	48.849589	2.354052
Home square	110 rue du fbg saint denis  75010 paris 10ème	01 71 18 30 30	75010	48.875335	2.356116
Homelatitude	142 faubourg saint denis  75010 paris	01 48 04 86 08	75010	48.877505	2.356446
Homeseize	3 rue davioud  75016 paris 16ème	01 42 24 52 21	75016	48.856368	2.271917
I - ti	13 rue du docteur lancereaux  75008 paris	01 53 89 02 30	75008	48.87624	2.310979
I p f conseils	10 avenue des gobelins  75005 paris	01 43 31 58 00	75005	48.837836	2.350836
I p h conseil	160 avenue charles de gaulle  92200 neuilly sur seine	01 46 37 25 59	92200	48.884704	2.261768
Iam - agence du temple	7 rue de fontaines du temple  75003 paris 3ème	01 42 72 10 15	75003	48.865555	2.359395
Ib transactions	34 rue grande  77300 fontainebleau	01 60 74 56 40	77300	48.4046	2.701041
Ibc immobilier	88 avenue ledru rollin  75012 paris 12ème	01 43 46 02 02	75012	48.850474	2.375422
Iburoshop	28 rue beautreillis  75004 paris 4eme	01 78 94 85 20	75004	48.853668	2.364498
Icade property management	7 place de la defense  92974 paris la defense	0825 16 75 75	92800	48.892407	2.239429
Icade transaction	45 avenue victor hugo  93538 aubervilliers cedex	01 89 44 80 82	93430	48.96471	2.341371
Icf habitat atlantique	26 rue de paradis  75010 paris 10ème	01 55 33 96 00	75010	48.875083	2.352617
Icf la sabliere	24 rue de paradis  75010 paris 10ème	01 43 91 64 00	75010	48.875018	2.352904
Icf novedis	83 85 bd vincent auriol  75013 paris 13ème	0810 90 11 93	75013	48.834391	2.367117
Ideal investissement	6 rue du dobropol  75017 paris 17ème	01 42 23 47 65	75017	48.882799	2.285988
Idm conseil	8 rue de thorigny  75003 paris	01 42 71 51 94	75003	48.859606	2.362649
Idpl immobilier	23 rue de la boetie  75008 paris	01 45 74 99 99	75008	48.873949	2.316605
Imax	2 avenue gallieni  92400 courbevoie	01 46 91 00 00	92400	48.904243	2.268504
Imax	187 avenue achille peretti  92200 neuilly sur seine	01 49 01 00 00	92200	48.885449	2.263911
Imax	34 rue trebois  92300 levallois perret	01 41 49 00 00	92300	48.891678	2.289479
Imax paris	198 rue championnet  75018 paris 18ème	01 42 29 05 05	75018	48.894087	2.331785
Immo + morillon	48 rue de la sante  75014 paris	01 43 37 54 00	75014	48.832594	2.341096
Immo 112	112 avenue de saint ouen  75018 paris	01 42 26 77 66	75018	48.89456	2.328124
Immo 17	8 boulvard berthier  75017 paris 17eme	01 42 29 08 31	75017	48.894044	2.31211
Immo 40	40 rue de la montagne ste genevieve  75005 paris	01 43 26 92 90	75005	48.84784	2.348478
Immo 75	246 rue du faubourg saint antoine 75012 paris	01 43 70 51 51	75012	48.849135	2.390051
Immo carre	7 rue guichard  75116 paris	01 45 25 99 79	75116	48.858714	2.276978
Immo city	23 bd voltaire  75011 paris	01 48 05 28 28	75011	48.865339	2.367769
Immo conseil	15 rue chante coq  92800 puteaux	01 47 74 92 50	92800	48.883133	2.237743
Immo conseils paris	33 boulevard de charonne 118 rue de montreuil 75011 paris	01 55 25 52 00	75011	48.851098	2.398201
Immo de france paris ile de france	20 rue treilhard  75415 paris cedex 08	01 40 82 69 52	75008	48.877082	2.313704
Immo de france paris ile-de-france	85 avenue general de gaulle  91170 viry chatillon	01 69 56 54 41	91170	48.677967	2.382655
Immo de sevres	46 rue lecourbe  75015 paris	01 47 83 43 99	75015	48.844101	2.307407
Immo discount mairie	33 avenue de la republique  94100 st maur des fosses	01 55 12 21 22	94100	48.801213	2.486076
Immo express	128 rue du chevaleret  75013 paris	01 45 70 73 72	75013	48.833671	2.368977
Immo express	6 rue bobillot 75013 paris	01 45 80 82 84	75013	48.830288	2.354343
Immo fan	56 rue hermel  75018 paris	01 42 54 61 56	75018	48.893973	2.345934
Immo marais	60 rue du roi de sicile  75004 paris	01 42 74 61 43	75004	48.856888	2.356076
Immo passion	47 ch de vassieux  69300 caluire	04 78 23 31 87	69300	45.7962	4.868172
Immo plus	16 rue de l'arcade  75008 paris	01 47 42 71 17	75008	48.871782	2.323741
Immo port royal	10 boulevard arago  75013 paris	01 42 17 07 07	75013	48.836382	2.349945
Immo reseau	32 rue mallet stevens bat e  30900 nimes	09 71 21 10 12	75016	48.85496	2.265914
Immo sur - bien sur immobilier	9 place d'italie  75013 paris	01 45 82 18 18	75013	48.831683	2.356868
Immo time	54 avenue de la motte picquet  75015 paris 15ème	09 75 57 74 05 / 06 89 95 34 40	75015	48.850485	2.299638
Immo xiv	2 rue remy dumoncel  75014 paris	06 60 40 61 56	75014	48.829842	2.333659
Immo'land	259 av daumesnil  75012 paris	01 56 95 07 07	75012	48.836588	2.404328
Immo-contact	19 rue leon jost  75017 paris	01 47 66 44 77	75017	48.880999	2.302019
Immo-wel.com	30 rue de malleville  95880 enghien les bains	01 34 17 37 15	95880	48.968401	2.306629
Immob est of the best	59 boulevard st marcel  75013 paris	01 55 43 01 40	75013	48.837534	2.354819
Immobilere europe sevres	109 rue de sévres 75006 paris	01 44 39 09 41	75006	48.848251	2.320393
Immobili.fr	7 rue francoeur 75018 paris 18ème	06 20 54 62 63	75018	48.890186	2.341957
Immobilier 120 haussmann	120 boulevard haussmann 75008 paris 8ème	01 84 17 47 50	75008	48.875084	2.318273
Immobilier agimmopp	3 rue clotaire  75005 paris	01 46 34 12 12	75005	48.845628	2.344694
Immobilier bracke	52b boulevard de la republique  92250 la garenne colombes	01 42 42 98 27	92250	48.906353	2.249322
Immobilier corvisart	29 boulevard auguste blanqui 75013 paris	01 45 88 86 86	75013	48.830101	2.352503
Immobilier de la marne.fr	14 r charles v  75004 paris 4ème	06 99 63 33 88	75004	48.853325	2.362026
Immobilier des ternes	104 av des ternes  75017 paris	01 45 72 39 39	75017	48.880705	2.286023
Immobilier en l'ile saint louis	62, rue saint louis en l'ile  75004 paris	01 43 26 22 63	75004	48.852187	2.355672
Immobilier montmartre	81 rue lamarck  75018 paris	01 42 64 81 81	75018	48.890252	2.336088
Immobilier paris clichy	42 bld du general leclerc  92110 clichy	01 42 70 20 80	92110	48.901916	2.314676
Immobilier parisien	28 rue caulaincourt  75018 paris 18ème	01 44 92 70 00	75018	48.887681	2.333671
Immobilier standing	82 boulevard malesherbes  75008 paris	01 45 61 99 99	75008	48.879882	2.314032
Immobiliere @gency	295 rue saint jacques  75005 paris 5ème	01 72 74 68 88	75005	48.839697	2.340296
Immobilière beaumarchais	107 109 boulevard beaumarchais 75003 paris	01 44 54 29 19	75003	48.860512	2.367111
Immobiliere bellechasse	180 avenue victor hugo  75116 paris 16ème	06 08 94 54 92	75116	48.865957	2.276283
Immobiliere champ de mars	64 ave de la bourdonnais 75007 paris	01 45 55 82 33	75007	48.855612	2.303072
Immobiliere convention era	196 rue de la convention  75015 paris	01 53 68 16 00	75015	48.837316	2.295989
Immobiliere cyrano	112t rue marcadet  75018 paris	01 42 58 31 10	75018	48.891322	2.342512
Immobiliere de boulogne	225 boulevard jean jaures  92100 boulogne billancourt	01 47 79 47 47	92100	48.830968	2.245143
Immobiliere de la bourdonnais	97 avenue de la bourdonnais 75007 paris	01 45 56 93 66	75007	48.855582	2.303607
Immobiliere de passy	50 rue vital  75016 paris	01 42 88 31 97	75016	48.858251	2.277549
Immobiliere de vilers	84 rue de l assomption  75016 paris	01 45 25 65 00	75016	48.855509	2.267548
Immobiliere des arcades	56 avenue ledru rollin  75012 paris	01 44 75 77 77	75012	48.848353	2.372377
Immobilière des arènes	26 rue monge  75005 paris 5ème	01 43 54 23 98	75005	48.846799	2.351325
Immobiliere des bords de marne	54 grande rue charles de gaulle  94360 bry sur marne	01 55 09 30 50	92600	48.905773	2.286474
Immobilière des etangs	50 rue de st cloud  92410 ville d'avray	01 47 50 61 13	92410	48.828544	2.192379
Immobiliere des victoires dp	3 rue d'aboukir  75002 paris	01 44 82 02 22	75002	48.866055	2.341857
Immobiliere didot	95 rue didot  75014 paris	01 45 42 66 99	75014	48.828643	2.316561
Immobilière du centre	25b rue anatole france  93600 aulnay sous bois	01 48 68 77 80	93700	48.924775	2.447504
Immobiliere du maine gerance	172 avenue du maine  75014 paris 14ème	01 45 45 99 99	75014	48.832587	2.32468
Immobilière du moulin vert	19 rue saulnier  75009 paris 9eme	01 53 43 84 83	75009	48.875315	2.344377
Immobiliere et fonciere du mantois	38 avenue de la republique  78200 mantes la jolie	01 34 78 21 21	78200	48.990033	1.71212
Immobiliere fortuny	42 rue fortuny  75017 paris	01 46 22 87 24	75017	48.882775	2.30791
Immobiliere ftg	37 rue ampère  paris  75017 paris 17éme	01 46 22 96 40	75017	48.885144	2.304176
Immobiliere galiot	29 rue dareau  75014 paris	01 45 80 20 20	75014	48.830863	2.33686
Immobiliere georges paltsou -  i.g.p	247 rue vaugirard  75015 paris	01 45 31 10 26	75015	48.840483	2.304855
Immobiliere guyot	22 rue de l orangerie  78000 versailles	01 39 49 02 02	78000	48.800174	2.122208
Immobiliere ile de france	22 place saint andre des arts  75006 paris 6ème	01 44 41 05 05	75006	48.853123	2.342613
Immobiliere initiale de paris lowendal	20 avenue de lowendal  75015 paris	01 45 67 33 00	75015	48.849104	2.302903
Immobiliere lutece	6 rue de penthievre  75008 paris	01 42 68 33 43	75008	48.873167	2.317245
Immobiliere madet	4 rue frederic sauton  75005 paris	01 46 33 03 80	75005	48.85114	2.349129
Immobiliere miguere	6 8 rue du general camou  75007 paris	06 19 95 41 03	75007	48.859083	2.299891
Immobiliere outel	14 rue richard lenoir  75011 paris	01 43 56 81 87	75011	48.854978	2.382205
Immobiliere paris 15	1 rue fremicourt  75015 paris	01 45 71 07 07	75015	48.847243	2.296382
Immobiliere paris 17 guy hoquet	17 rue jouffroy d'abbans  75017 paris 17eme	01 75 43 18 90	75017	48.886507	2.311583
Immobiliere paris ouest	183 boulevard murat 75016 paris	01 42 88 27 45	75016	48.839253	2.264833
Immobiliere richaud	15 rue de montreuil 78000 versailles	01 39 50 87 15	78000	48.805269	2.143082
Immobiliere rolline	52 rue du montparnasse  75014 paris	01 43 35 58 97	75014	48.842207	2.325576
Immobiliere sainte catherine	3 place du marche sainte catherine  75004 paris	01 42 78 88 88	75004	48.855438	2.362631
Immobiliere selection	167 rue de vaugirard 75015 paris	01 45 67 54 54	75015	48.84341	2.314404
Immobiliere soleil	133 boulevard voltaire  75011 paris 11ème	06 22 18 64 37	75011	48.85633	2.382895
Immocible	1bis avenue de st cloud 78000 versailles	01 30 21 66 00	78000	48.805054	2.127781
Immoconsulting	76 rue d'auteuil  75016 paris 16ème	01 40 71 97 87 / 06 07 08 89 59	75016	48.84798	2.260633
Immodeal gestion	14 rue de marignan  75008 paris 8ème	01 45 61 93 17	75008	48.868643	2.306488
Immofonctionnaires	38 boulevard voltaire  75011 paris	01 48 07 55 55	75011	48.863832	2.369689
Immokov	17 rue des fermiers  75017 paris	01 40 54 72 72	75017	48.886938	2.311765
Immomoinscher.fr	167 rue de la pompe  75016 paris	01 45 53 33 33	75016	48.870062	2.282592
Immopolis	7 rue de ravignan  75018 paris	01 42 51 22 00	75018	48.885545	2.337748
Immopolis	78 av de st ouen  75018 paris 18eme	01 53 31 09 04	75018	48.892123	2.3273
Immopolis	17 rue ramey  75018 paris 18ème	01 42 23 84 05	75018	48.887798	2.347033
Immopolis gestion	7 rue ravignan 75018 paris 18ème	01 42 51 05 00	75018	48.885545	2.337748
Immopolis immobilier	105 rue caulaincourt  75018 paris	01 53 41 33 00	75018	48.889745	2.339079
Immostop	20 boulevard poissonniere  75009 paris	01 48 24 73 73	75009	48.871275	2.345366
Immotec	16 avenue emile zola  75015 paris 15ème	01 45 78 79 05	75015	48.846109	2.279555
Immotop	3 rue du docteur pesque 93300 aubervilliers	01 41 58 12 60	93300	48.914356	2.383078
Immovac  paris	37 avenue de lowendal  75015 paris	01 56 58 53 57	75015	48.848523	2.302835
Immovideo	67 avenue de la bourdonnais  75007 paris	01 47 05 02 02	75007	48.856897	2.301556
Imonova	58 bd national  30150 roquemaure	04 13 60 00 28	30150	44.052581	4.779992
Imovina	4 rue de nice  75011 paris 11ème	01 72 34 67 44	75011	48.85464	2.390765
Impact immo	48 rue rivay  92300 levallois perret	01 47 56 98 98	92300	48.895357	2.288709
Impact immo 9ème	74 rue de clichy  75009 paris 9eme	01 48 74 09 09	75009	48.882503	2.327986
In media patrimonia gestion	1 rue bastien lepage  75016 paris 16eme	01 42 24 01 50	75016	48.848453	2.266362
Ingencia	30 rue de lourmel 75015 paris	01 45 79 50 90	75015	48.848752	2.290574
Initiales	3 rue de sevigne  75004 paris	01 70 08 66 90	75004	48.855309	2.36174
Inside transactions immobilières	55 rue bellechasse  75007 paris	01 43 17 36 80	75007	48.855295	2.320252
Inter immobilier crosnier	13 rue du vieux colombier  75006 paris 6ème	01 42 22 27 97	75006	48.851462	2.331307
Inter-projets	39 rue duris  75020 paris	01 47 97 55 50	75020	48.866077	2.387098
Inter-urbis	31 rue de monceau  75008 paris	01 45 63 17 77	75008	48.876917	2.308874
International immobilier joubert	44 rue monge  75005 paris	01 46 34 04 85	75005	48.845424	2.351921
Intuitu gestion - g f b	86 rue du faubourg saint denis 75010 paris	01 48 78 31 36	75010	48.87394	2.355229
Invest immo	187 rue du faubourg saint martin 75010 paris	01 40 05 26 26	75010	48.87929	2.362741
Isambert	25 rue du bac 42 rue de l'universite 75007 paris	01 42 96 68 00	75007	48.857786	2.328099
Isambert sa	93 rue blomet  75015 paris	01 44 19 62 62	75015	48.840912	2.300666
Isis (immobilier selectif)	33 rue nicolo  75016 paris	01 45 04 39 39	75016	48.859485	2.279214
Ism gestion	35 r olivier de serres  75015 paris 15ème	01 45 80 07 81	75015	48.835054	2.296304
Iva immobilier	15 rue poussin 75016 paris	01 45 24 21 20	75016	48.848663	2.263744
J s conseil	77 rue riquet 75018 paris	01 40 38 06 66	75018	48.890037	2.36115
J.a.c immobilier	108 bd de courcelles  75017 paris	01 47 54 60 30	75017	48.878933	2.301329
J.l castan agent immobilier	75 rue de lourmel 75015 paris	01 47 04 64 44	75015	48.845503	2.287949
Jacar immobilier	10 rue saint saens  75015 paris	0811 09 03 03	75015	48.85371	2.29156
Jacques de carne immobilier	24 boulevard saint marcel  75005 paris	01 40 46 78 08	75005	48.839416	2.359479
Jafis	2 rue leconte de lisle  75016 paris 16eme	01 53 83 74 20	75016	48.848362	2.269659
Jaures immobilier	26 bis avenue jean jaurès  93220 gagny	01 41 53 04 04	93220	48.88334	2.528386
Jb consultant	41 bd henri iv  75004 paris	06 11 51 51 50	75004	48.852575	2.366639
Jb pierre invest	97 rue nollet  75017 paris 17ème	01 55 62 02 03	75017	48.888768	2.318134
Jbm ecouen	8b place de l'eglise  95440 ecouen	01 39 90 04 45	95480	49.02303	2.1551
Jbm immobilier	10 rue du gal de gaulle bp55 95270 luzarches	01 30 35 08 18	95220	48.990653	2.166713
Jean louis thouard immobilier	21, rue bonaparte  75006 paris	01 53 10 19 19	75006	48.855591	2.334065
Jean pierre sabiani immobilier	25 boulevard de reuilly  75012 paris	01 43 44 44 05	75012	48.839403	2.391948
Jean-luc martens	PARIS 17EME (75017)	06 81 85 58 04			
Jerome peter transactions	50 rue nicolo  75116 paris 16eme	06 13 24 22 15	75116	48.860537	2.277411
Jft gestion	30 rue bargue  75015 paris	01 47 34 39 78	75015	48.838644	2.307844
Jmc immobilier	21 rue brezin  75014 paris	01 40 44 55 55	75014	48.831389	2.326887
Jobard immobilier paris	27 rue de lisbonne  75008 paris	01 42 25 78 24	75008	48.877604	2.313807
Jober immobilier	2 avenue de joinville  94130 nogent sur marne	01 41 95 15 15	94130	48.834888	2.472878
John arthur et tiffen	1 ave charles de gaulle  94160 st mande	01 43 98 21 54	94100	48.804363	2.485665
John arthur et tiffen	130 avenue victor hugo  75116 paris 16ème	01 56 90 11 00	75116	48.867638	2.280247
John cook transactions	223 boulevard raspail  75014 paris	01 40 47 55 00	75014	48.840171	2.330542
John taylor paris	32 avenue pierre 1er de serbie  75008 paris 8ème	01 80 18 79 40	75008	48.867704	2.299964
Jolies demeures sotheby's international realty	12 place de la liberation  78490 montfort l amaury	01 34 86 71 78	78670	48.939639	1.997729
Jourdain immobilier	2b rue du jourdain  75020 paris 20ème	01 46 36 01 01	75020	48.87401	2.389652
Jp2l	35 rue croulebarbe 75013 paris	06 83 52 82 97	75013	48.83264	2.351103
Js consulting	20 rue montgolfier  75003 paris	01 48 33 57 63	75003	48.866844	2.357663
Junot investissements montmartre	27 avenue junot  75018 paris	01 42 55 20 00	75018	48.888569	2.335348
K'gerim	42 rue pastourelle   75003 paris 3eme	01 42 78 52 40	75003	48.863197	2.358745
Ka&a	34 avenue des champs elysees  75008 paris	01 40 76 03 05	75008	48.869957	2.308155
Kapital prestige	46 rue spontini  75116 paris 16ème	01 79 73 75 75	75116	48.868433	2.277402
Ker transactions	10 rue de duras  75008 paris	01 42 66 30 33	75008	48.871064	2.318132
Keranlay conseil	5 rue lalo  75116 paris 16ème	06 13 54 49 62	75116	48.873637	2.280267
Kgm immobilier	26 bd magenta  75010 paris	01 40 03 83 16	75010	48.870352	2.361612
Khs- « appartements de charme et de prestige », paris	17 rue michel-ange  75016 paris	06 76 09 91 44	75016	48.846665	2.263216
Kl real estate	29 rue de bassano  75008 paris 8ème	06 11 87 79 62	75008	48.87042	2.298874
Kleber immobilier	66 avenue kleber  75116 paris	01 45 53 62 82	75116	48.868054	2.290613
Klesia immobilier	5 9 rue van gogh 75591 paris cedex 12	01 40 02 19 15	75012	48.843939	2.37118
Kms gestion	27 avenue rapp  75007 paris 7ème	01 47 63 59 08	75007	48.859288	2.300925
Knight frank	7 place vendome  75001 paris	01 43 16 88 88	75001	48.867284	2.328352
Kretz & partners	19b av robert schuman  92100 boulogne billancourt	09 65 13 75 19	92100	48.84285	2.249188
L immobiliere mogador	27 rue de mogador  75009 paris 9ème	01 53 25 00 10	75009	48.875505	2.331195
L u a immobilier	7 rue biot  75017 paris 17eme	09 51 57 67 78	75017	48.884077	2.326298
L' adresse secretan	61 rue de meaux  75019 paris 19eme	01 42 41 87 32	75019	48.881874	2.373883
L'adresse	118 boulevard gabriel peri  92240 malakoff	01 46 54 04 04	92240	48.819134	2.303665
L'adresse - l'e-mmobilière	366t rue de vaugirard  75015 paris 15ème	01 53 68 02 15	75015	48.83472	2.29128
L'adresse adj gestion	15 avenue gallieni  94340 joinville le pont	01 48 83 34 98	94250	48.815993	2.353464
L'adresse belleville	18 boulevard de la villette  75019 paris 19ème	01 42 08 73 37	75019	48.873549	2.375719
L'adresse du canal	89 quai de valmy  75010 paris	01 40 05 01 08	75010	48.873291	2.363335
L'adresse fac immo	4 rue fourcroy  75017 paris 17ème	01 81 70 97 30	75017	48.879939	2.295308
L'adresse harry's	21 boulevard maurice berteaux  94100 saint maur des fossés	01 42 83 60 61	94100	48.810033	2.471143
L'adresse immogef fontenay	place moreau david  94120 fontenay sous bois	01 45 14 13 13	94120	48.843887	2.465256
L'adresse jourdain	124 rue de belleville  75020 paris 20ème	01 77 36 70 20	75020	48.874693	2.388441
L'adresse massena	117 boulevard massena  75013 paris	01 45 85 45 85	75013	48.819547	2.364212
L'adresse novae	34 rue de tolbiac  75013 paris 13ème	01 53 79 19 30	75013	48.82846	2.372676
L'adresse valerie immobilier	99 rue veron  94140 alfortville	01 41 79 05 18	94140	48.810379	2.41436
L'adresse valerie immobilier	8 av de la republique  94700 maisons alfort	01 45 18 02 02	94700	48.800589	2.430894
L'agence	résidence ténérélla 20166 porticcio	04 95 21 19 99			
L'agence de levallois	5 place de la republique  92300 levallois perret	01 47 48 00 00	92300	48.892872	2.28901
L'agence de paris	14 rue falguiere  75015 paris 15ème	01 45 48 88 60	75015	48.843437	2.316827
L'agence des 3 frères	23 rue des trois freres  75018 paris 18eme	01 42 57 00 72	75018	48.884618	2.34103
L'agence du 15	56 rue de mademoiselle  75015 paris 15ème	01 83 96 20 13	75015	48.843229	2.300273
L'agence du coin	111 rue de la croix nivert  75015 paris	01 45 30 30 20	75015	48.842401	2.294439
L'agence montmartre	38 rue damremont  75018 paris 18ème	01 42 58 70 48	75018	48.889443	2.333737
L'agence parisienne	50 52 rue la fontaine  75016 paris 16ème	01 42 24 35 62	77000	48.550367	2.664711
L'appartement	17 rue de longchamp  75116 paris	01 45 05 19 40	75116	48.864891	2.291006
L'etoile real estate	111 avenue victor hugo  75784 paris	06 29 46 16 63	75116	48.868516	2.282913
L'immobilier  de paris	44 rue des batignolles 75017 paris	01 42 93 15 62	75017	48.885783	2.319651
L'immobilier du quartier	15 avenue de paris  94300 vincennes	01 75 64 06 20	94300	48.845038	2.432618
L'immobilier international	71 bd malesherbes  75008 paris	01 43 87 10 68	75008	48.876896	2.317084
L'immobilier parisien	16 rue des moines  75017 paris	01 53 06 37 00	75017	48.888082	2.318764
L'immobilier parisien	187 rue du faubourg st martin  75010 paris 10eme	01 70 61 60 00	75010	48.87929	2.362741
L'immobilier parisien	9 rue ramey  75018 paris	01 53 09 23 53	75018	48.887387	2.347264
L'immobilier parisien	38 boulevard des batignolles  75017 paris	01 42 93 10 00	75017	48.882915	2.323374
L'immobiliere de boulogne	122 rue de paris  92100 boulogne billancourt	01 48 25 07 17	92100	48.84158	2.238169
